build_id,pipeline_name,triggered_by,start_time,end_time,status,duration_minutes,commit_sha,branch,tests_run,tests_passed,code_coverage_percent,sprint_number
2004,phoenix-mobile-api-ci,david.kumar,2024-06-19 13:59:00,2024-06-19 14:18:00,SUCCESS,19,abc000823,feature/billing,98,66,65.10291221082747,13
2005,phoenix-mobile-api-ci,tom.garcia,2024-06-19 20:38:00,2024-06-19 20:55:00,SUCCESS,17,abc000134,develop,71,59,66.21460396437848,13
2006,phoenix-customer-platform-ci,david.kumar,2024-06-19 17:51:00,2024-06-19 18:03:00,SUCCESS,12,abc001922,main,149,96,72.15941762466022,13
2007,phoenix-web-frontend-ci,david.kumar,2024-06-19 20:01:00,2024-06-19 20:24:00,SUCCESS,23,abc001913,feature/billing,129,71,71.23580442678542,13
2008,phoenix-customer-platform-ci,ana.lopez,2024-06-19 19:11:00,2024-06-19 19:33:00,SUCCESS,22,abc000194,feature/auth,94,99,72.97785350558463,13
2009,phoenix-auth-service-ci,tom.garcia,2024-06-19 08:06:00,2024-06-19 08:24:00,SUCCESS,18,abc000070,feature/auth,51,47,75.30456207718096,13
2010,phoenix-billing-service-ci,james.taylor,2024-06-19 19:56:00,2024-06-19 20:15:00,SUCCESS,19,abc001318,feature/billing,80,61,76.23249431961293,13
2011,phoenix-auth-service-ci,david.kumar,2024-06-19 13:11:00,2024-06-19 13:32:00,SUCCESS,21,abc000091,develop,105,57,80.50080932170265,13
2012,phoenix-customer-platform-ci,ana.lopez,2024-06-19 13:57:00,2024-06-19 14:04:00,FAILURE,7,abc000376,develop,94,79,69.4513855510649,13
2013,phoenix-mobile-api-ci,james.taylor,2024-06-19 12:26:00,2024-06-19 12:37:00,FAILURE,11,abc001765,feature/billing,134,96,62.48526348310757,13
2014,phoenix-customer-platform-ci,tom.garcia,2024-06-19 11:26:00,2024-06-19 11:46:00,SUCCESS,20,abc000267,main,51,71,61.239822129162526,13
2015,phoenix-billing-service-ci,david.kumar,2024-06-19 15:07:00,2024-06-19 15:27:00,SUCCESS,20,abc001989,main,86,137,67.97695176373912,13
2016,phoenix-web-frontend-ci,ana.lopez,2024-06-19 18:42:00,2024-06-19 19:04:00,SUCCESS,22,abc001028,feature/auth,125,121,80.67276572087442,13
2017,phoenix-mobile-api-ci,david.kumar,2024-06-19 18:49:00,2024-06-19 19:02:00,SUCCESS,13,abc001781,feature/billing,140,122,78.48157156852969,13
2018,phoenix-mobile-api-ci,tom.garcia,2024-06-19 08:27:00,2024-06-19 08:41:00,FAILURE,14,abc001006,feature/auth,120,78,58.90183761085645,13
2019,phoenix-billing-service-ci,ana.lopez,2024-06-19 09:39:00,2024-06-19 09:59:00,SUCCESS,20,abc000986,main,119,64,63.95629837852188,13
2020,phoenix-billing-service-ci,tom.garcia,2024-06-19 14:16:00,2024-06-19 14:32:00,SUCCESS,16,abc000523,feature/auth,45,35,70.13447642906843,13
2021,phoenix-mobile-api-ci,ana.lopez,2024-06-20 16:28:00,2024-06-20 16:41:00,FAILURE,13,abc000783,feature/billing,146,66,48.947287923524925,13
2022,phoenix-billing-service-ci,david.kumar,2024-06-20 14:45:00,2024-06-20 15:08:00,SUCCESS,23,abc000648,feature/billing,91,134,64.7467183765973,13
2023,phoenix-auth-service-ci,james.taylor,2024-06-20 20:22:00,2024-06-20 20:44:00,SUCCESS,22,abc000149,main,67,41,74.19173054788851,13
2024,phoenix-billing-service-ci,david.kumar,2024-06-20 18:40:00,2024-06-20 18:55:00,SUCCESS,15,abc000748,main,82,81,67.57413808785215,13
2025,phoenix-web-frontend-ci,james.taylor,2024-06-20 19:20:00,2024-06-20 19:38:00,SUCCESS,18,abc000150,develop,92,55,61.42892260800411,13
2026,phoenix-customer-platform-ci,tom.garcia,2024-06-20 19:13:00,2024-06-20 19:28:00,SUCCESS,15,abc001247,main,141,38,81.25361945461833,13
2027,phoenix-web-frontend-ci,david.kumar,2024-06-20 09:13:00,2024-06-20 09:29:00,SUCCESS,16,abc001681,develop,70,146,82.81592488871553,13
2028,phoenix-customer-platform-ci,tom.garcia,2024-06-20 19:00:00,2024-06-20 19:16:00,SUCCESS,16,abc001126,main,149,48,81.22760138852327,13
2029,phoenix-customer-platform-ci,tom.garcia,2024-06-20 15:47:00,2024-06-20 16:10:00,TIMEOUT,23,abc000501,feature/auth,59,58,66.27493552165423,13
2030,phoenix-billing-service-ci,ana.lopez,2024-06-20 20:21:00,2024-06-20 20:35:00,SUCCESS,14,abc000316,feature/billing,100,44,64.988848657143,13
2031,phoenix-web-frontend-ci,tom.garcia,2024-06-20 18:50:00,2024-06-20 19:06:00,SUCCESS,16,abc001074,main,116,60,84.16045686028835,13
2032,phoenix-customer-platform-ci,james.taylor,2024-06-20 09:10:00,2024-06-20 09:36:00,TIMEOUT,26,abc001929,feature/billing,134,26,57.038081091948186,13
2033,phoenix-customer-platform-ci,tom.garcia,2024-06-20 13:16:00,2024-06-20 13:17:00,FAILURE,1,abc001051,feature/billing,113,120,58.10721764576186,13
2034,phoenix-customer-platform-ci,david.kumar,2024-06-20 13:38:00,2024-06-20 14:03:00,TIMEOUT,25,abc000007,feature/billing,91,72,48.80934407181899,13
2035,phoenix-customer-platform-ci,ana.lopez,2024-06-20 16:26:00,2024-06-20 16:39:00,SUCCESS,13,abc001635,feature/auth,47,120,77.1562181249785,13
2036,phoenix-mobile-api-ci,tom.garcia,2024-06-20 09:18:00,2024-06-20 09:45:00,TIMEOUT,27,abc000385,main,91,59,47.305916845566415,13
2037,phoenix-customer-platform-ci,james.taylor,2024-06-20 10:07:00,2024-06-20 10:14:00,FAILURE,7,abc001981,main,124,83,57.23413359062217,13
2038,phoenix-mobile-api-ci,david.kumar,2024-06-20 09:57:00,2024-06-20 10:16:00,SUCCESS,19,abc000854,feature/auth,46,99,60.16989100777019,13
2039,phoenix-billing-service-ci,james.taylor,2024-06-20 12:44:00,2024-06-20 13:00:00,SUCCESS,16,abc001351,develop,90,128,66.01696821785626,13
2040,phoenix-mobile-api-ci,james.taylor,2024-06-21 18:00:00,2024-06-21 18:14:00,SUCCESS,14,abc000271,main,85,112,64.16841536137181,13
2041,phoenix-auth-service-ci,james.taylor,2024-06-21 18:35:00,2024-06-21 19:05:00,TIMEOUT,30,abc000373,feature/billing,81,75,57.57223028475444,13
2042,phoenix-mobile-api-ci,david.kumar,2024-06-21 17:46:00,2024-06-21 18:06:00,SUCCESS,20,abc000584,feature/auth,45,56,65.19753272115432,13
2043,phoenix-web-frontend-ci,david.kumar,2024-06-21 11:17:00,2024-06-21 11:35:00,SUCCESS,18,abc000724,develop,57,67,65.7274594546607,13
2044,phoenix-auth-service-ci,david.kumar,2024-06-21 14:20:00,2024-06-21 14:41:00,SUCCESS,21,abc000946,develop,61,52,66.46084996168616,13
2045,phoenix-web-frontend-ci,ana.lopez,2024-06-21 09:57:00,2024-06-21 10:12:00,SUCCESS,15,abc000278,main,100,67,80.88707333682308,13
2046,phoenix-mobile-api-ci,ana.lopez,2024-06-21 20:37:00,2024-06-21 20:59:00,SUCCESS,22,abc001008,feature/billing,89,69,82.8607409866946,13
2047,phoenix-auth-service-ci,ana.lopez,2024-06-21 15:09:00,2024-06-21 15:32:00,TIMEOUT,23,abc000308,develop,116,86,56.94871998396503,13
2048,phoenix-customer-platform-ci,ana.lopez,2024-06-21 14:18:00,2024-06-21 14:33:00,SUCCESS,15,abc000180,develop,148,41,64.47380387911157,13
2049,phoenix-mobile-api-ci,james.taylor,2024-06-21 20:36:00,2024-06-21 20:37:00,FAILURE,1,abc000834,feature/auth,108,122,46.96727217261374,13
2050,phoenix-auth-service-ci,ana.lopez,2024-06-21 13:33:00,2024-06-21 13:49:00,SUCCESS,16,abc001765,feature/auth,86,37,75.01014856419026,13
2051,phoenix-web-frontend-ci,james.taylor,2024-06-21 20:57:00,2024-06-21 21:26:00,TIMEOUT,29,abc000317,feature/auth,51,117,64.38405064788313,13
2052,phoenix-mobile-api-ci,ana.lopez,2024-06-21 09:55:00,2024-06-21 10:19:00,TIMEOUT,24,abc000416,feature/auth,103,112,68.24832262180686,13
2053,phoenix-auth-service-ci,david.kumar,2024-06-21 13:40:00,2024-06-21 14:03:00,SUCCESS,23,abc000460,develop,95,107,71.19601561110514,13
2054,phoenix-billing-service-ci,tom.garcia,2024-06-21 18:21:00,2024-06-21 18:42:00,SUCCESS,21,abc000557,feature/billing,40,110,75.51839139182258,13
2055,phoenix-billing-service-ci,david.kumar,2024-06-21 12:19:00,2024-06-21 12:31:00,SUCCESS,12,abc001131,develop,68,125,62.16805818807422,13
2056,phoenix-auth-service-ci,david.kumar,2024-06-21 18:05:00,2024-06-21 18:17:00,SUCCESS,12,abc001494,feature/auth,144,61,72.43524518404465,13
2057,phoenix-customer-platform-ci,james.taylor,2024-06-21 17:35:00,2024-06-21 17:55:00,SUCCESS,20,abc000834,feature/billing,60,99,66.39525449443708,13
2058,phoenix-mobile-api-ci,james.taylor,2024-06-21 16:44:00,2024-06-21 17:16:00,TIMEOUT,32,abc001299,develop,110,84,48.452425013866,13
2059,phoenix-mobile-api-ci,david.kumar,2024-06-22 09:30:00,2024-06-22 09:52:00,SUCCESS,22,abc000152,feature/billing,42,148,73.7204023144643,13
2060,phoenix-mobile-api-ci,david.kumar,2024-06-22 10:02:00,2024-06-22 10:18:00,SUCCESS,16,abc001691,feature/auth,106,36,80.7186996007646,13
2061,phoenix-customer-platform-ci,tom.garcia,2024-06-22 17:51:00,2024-06-22 18:05:00,SUCCESS,14,abc000376,develop,147,44,73.77370959053245,13
2062,phoenix-mobile-api-ci,ana.lopez,2024-06-23 18:09:00,2024-06-23 18:22:00,SUCCESS,13,abc000637,feature/auth,41,123,77.36535138940486,13
2063,phoenix-auth-service-ci,tom.garcia,2024-06-24 13:18:00,2024-06-24 13:31:00,SUCCESS,13,abc000464,main,42,65,70.26253686671105,13
2064,phoenix-auth-service-ci,david.kumar,2024-06-24 16:24:00,2024-06-24 16:38:00,SUCCESS,14,abc001888,main,43,64,80.25693013967333,13
2065,phoenix-web-frontend-ci,david.kumar,2024-06-24 09:57:00,2024-06-24 10:12:00,SUCCESS,15,abc001018,feature/billing,40,135,79.76472949115764,13
2066,phoenix-billing-service-ci,james.taylor,2024-06-24 10:22:00,2024-06-24 10:38:00,SUCCESS,16,abc000709,main,80,65,74.23373312359386,13
2067,phoenix-web-frontend-ci,james.taylor,2024-06-24 18:26:00,2024-06-24 18:45:00,SUCCESS,19,abc001085,feature/billing,88,142,74.54701975922376,13
2068,phoenix-web-frontend-ci,james.taylor,2024-06-24 11:10:00,2024-06-24 11:19:00,FAILURE,9,abc000746,develop,112,111,66.72301522971904,13
2069,phoenix-billing-service-ci,ana.lopez,2024-06-24 18:50:00,2024-06-24 19:10:00,SUCCESS,20,abc000489,develop,55,100,80.0521366970867,13
2070,phoenix-mobile-api-ci,david.kumar,2024-06-24 11:06:00,2024-06-24 11:21:00,SUCCESS,15,abc000053,main,127,88,69.6424376903843,13
2071,phoenix-mobile-api-ci,james.taylor,2024-06-24 20:12:00,2024-06-24 20:18:00,FAILURE,6,abc001905,develop,133,104,53.303832961413555,13
2072,phoenix-web-frontend-ci,tom.garcia,2024-06-24 19:49:00,2024-06-24 20:14:00,TIMEOUT,25,abc000499,develop,107,84,70.63507085897167,13
2073,phoenix-web-frontend-ci,david.kumar,2024-06-24 17:02:00,2024-06-24 17:31:00,TIMEOUT,29,abc000341,main,116,70,73.70231370720735,13
2074,phoenix-customer-platform-ci,james.taylor,2024-06-24 20:14:00,2024-06-24 20:28:00,SUCCESS,14,abc001833,feature/billing,59,137,64.10142535498821,13
2075,phoenix-customer-platform-ci,tom.garcia,2024-06-24 20:51:00,2024-06-24 21:14:00,SUCCESS,23,abc000410,feature/billing,92,104,69.07574429687905,13
2076,phoenix-billing-service-ci,ana.lopez,2024-06-24 11:46:00,2024-06-24 11:54:00,FAILURE,8,abc001721,develop,111,57,70.2224662570311,13
2077,phoenix-billing-service-ci,tom.garcia,2024-06-24 17:58:00,2024-06-24 18:11:00,SUCCESS,13,abc001147,feature/auth,128,105,68.83796936053639,13
2078,phoenix-billing-service-ci,david.kumar,2024-06-24 17:18:00,2024-06-24 17:41:00,TIMEOUT,23,abc001838,main,84,49,56.26017404219529,13
2079,phoenix-customer-platform-ci,ana.lopez,2024-06-24 18:22:00,2024-06-24 18:50:00,TIMEOUT,28,abc001751,feature/billing,147,63,62.7408316170295,13
2080,phoenix-auth-service-ci,david.kumar,2024-06-24 20:38:00,2024-06-24 21:00:00,SUCCESS,22,abc000606,feature/auth,70,126,82.52891932822733,13
2081,phoenix-web-frontend-ci,david.kumar,2024-06-24 15:29:00,2024-06-24 15:34:00,FAILURE,5,abc001070,develop,93,68,65.90165555792106,13
2082,phoenix-web-frontend-ci,tom.garcia,2024-06-25 19:58:00,2024-06-25 20:30:00,TIMEOUT,32,abc000972,main,68,112,51.29912291260602,13
2083,phoenix-web-frontend-ci,david.kumar,2024-06-25 17:43:00,2024-06-25 17:59:00,SUCCESS,16,abc001102,develop,115,112,63.37541670667266,13
2084,phoenix-billing-service-ci,david.kumar,2024-06-25 20:20:00,2024-06-25 20:24:00,FAILURE,4,abc000762,feature/auth,52,63,65.67496296087278,13
2085,phoenix-mobile-api-ci,james.taylor,2024-06-25 12:15:00,2024-06-25 12:34:00,SUCCESS,19,abc000773,develop,58,80,79.19651565433331,13
2086,phoenix-customer-platform-ci,tom.garcia,2024-06-25 13:21:00,2024-06-25 13:42:00,SUCCESS,21,abc000836,main,102,76,60.35603552907645,13
2087,phoenix-web-frontend-ci,ana.lopez,2024-06-25 13:46:00,2024-06-25 14:03:00,FAILURE,17,abc001702,feature/auth,99,126,68.72143655955284,13
2088,phoenix-mobile-api-ci,james.taylor,2024-06-25 09:51:00,2024-06-25 10:12:00,SUCCESS,21,abc001227,main,107,109,80.56536213109806,13
2089,phoenix-mobile-api-ci,ana.lopez,2024-06-25 18:08:00,2024-06-25 18:41:00,TIMEOUT,33,abc001291,develop,43,124,55.82997341274636,13
2090,phoenix-billing-service-ci,david.kumar,2024-06-25 09:22:00,2024-06-25 09:28:00,FAILURE,6,abc000248,feature/auth,99,95,68.69240933897976,13
2091,phoenix-auth-service-ci,james.taylor,2024-06-25 11:50:00,2024-06-25 12:08:00,SUCCESS,18,abc001976,develop,53,111,83.7939881100814,13
2092,phoenix-auth-service-ci,ana.lopez,2024-06-25 20:20:00,2024-06-25 20:45:00,TIMEOUT,25,abc001908,feature/billing,67,68,55.53427453086806,13
2093,phoenix-customer-platform-ci,ana.lopez,2024-06-25 13:46:00,2024-06-25 14:05:00,SUCCESS,19,abc000026,feature/billing,106,41,76.3702369093575,13
2094,phoenix-web-frontend-ci,david.kumar,2024-06-25 16:53:00,2024-06-25 16:59:00,FAILURE,6,abc000107,feature/billing,93,89,48.217629170203054,13
2095,phoenix-auth-service-ci,james.taylor,2024-06-25 15:19:00,2024-06-25 15:42:00,SUCCESS,23,abc000648,feature/auth,113,60,80.07642395382493,13
2096,phoenix-billing-service-ci,david.kumar,2024-06-25 12:32:00,2024-06-25 12:47:00,SUCCESS,15,abc001339,develop,65,97,60.916317486510636,13
2097,phoenix-billing-service-ci,james.taylor,2024-06-25 19:12:00,2024-06-25 19:30:00,SUCCESS,18,abc001343,feature/billing,103,83,83.30070942540304,13
2098,phoenix-auth-service-ci,ana.lopez,2024-06-25 11:11:00,2024-06-25 11:25:00,SUCCESS,14,abc001128,feature/billing,119,83,63.674331427863294,13
2099,phoenix-web-frontend-ci,ana.lopez,2024-06-25 12:38:00,2024-06-25 13:03:00,TIMEOUT,25,abc000263,main,126,52,63.556170230821564,13
2100,phoenix-billing-service-ci,david.kumar,2024-06-25 20:24:00,2024-06-25 20:53:00,TIMEOUT,29,abc001612,main,61,84,72.36691677423367,13
2101,phoenix-mobile-api-ci,james.taylor,2024-06-26 10:46:00,2024-06-26 10:59:00,SUCCESS,13,abc000026,feature/billing,100,149,83.69287027970103,13
2102,phoenix-auth-service-ci,david.kumar,2024-06-26 11:47:00,2024-06-26 12:01:00,SUCCESS,14,abc001388,feature/billing,75,42,80.4961339302487,13
2103,phoenix-customer-platform-ci,david.kumar,2024-06-26 10:42:00,2024-06-26 10:57:00,SUCCESS,15,abc000687,develop,105,127,67.02477914284691,13
2104,phoenix-auth-service-ci,david.kumar,2024-06-26 11:45:00,2024-06-26 11:57:00,SUCCESS,12,abc000932,feature/billing,138,113,76.24877083658549,13
2105,phoenix-web-frontend-ci,james.taylor,2024-06-26 14:22:00,2024-06-26 14:34:00,SUCCESS,12,abc001615,feature/billing,124,36,80.73746354137366,13
2106,phoenix-auth-service-ci,ana.lopez,2024-06-26 17:42:00,2024-06-26 18:15:00,TIMEOUT,33,abc000717,feature/billing,117,68,62.15399296149718,13
2107,phoenix-web-frontend-ci,ana.lopez,2024-06-26 13:57:00,2024-06-26 14:14:00,SUCCESS,17,abc001167,feature/auth,71,131,64.10406966068211,13
2108,phoenix-web-frontend-ci,ana.lopez,2024-06-26 12:37:00,2024-06-26 13:08:00,TIMEOUT,31,abc001707,develop,89,56,74.40367672298711,13
2109,phoenix-customer-platform-ci,james.taylor,2024-06-26 18:16:00,2024-06-26 18:33:00,SUCCESS,17,abc001684,main,100,110,72.88955198041282,13
2110,phoenix-auth-service-ci,tom.garcia,2024-06-26 13:31:00,2024-06-26 14:01:00,TIMEOUT,30,abc000294,feature/billing,119,59,58.77126939956477,13
2111,phoenix-auth-service-ci,david.kumar,2024-06-26 09:48:00,2024-06-26 10:11:00,SUCCESS,23,abc000349,main,130,41,78.05813321545645,13
2112,phoenix-web-frontend-ci,david.kumar,2024-06-26 15:03:00,2024-06-26 15:23:00,SUCCESS,20,abc000593,feature/auth,116,117,63.307135572571205,13
2113,phoenix-billing-service-ci,ana.lopez,2024-06-26 19:13:00,2024-06-26 19:35:00,SUCCESS,22,abc000665,main,61,42,78.91532172802079,13
2114,phoenix-billing-service-ci,david.kumar,2024-06-26 18:07:00,2024-06-26 18:24:00,SUCCESS,17,abc000905,feature/billing,87,62,73.02715207185481,13
2115,phoenix-mobile-api-ci,david.kumar,2024-06-26 12:42:00,2024-06-26 13:02:00,SUCCESS,20,abc001069,feature/billing,84,57,83.18136248663654,13
2116,phoenix-billing-service-ci,david.kumar,2024-06-26 13:09:00,2024-06-26 13:23:00,SUCCESS,14,abc001786,develop,127,68,73.47954768916848,13
2117,phoenix-auth-service-ci,tom.garcia,2024-06-26 14:24:00,2024-06-26 14:41:00,FAILURE,17,abc001103,develop,150,123,58.77018911081683,13
2118,phoenix-auth-service-ci,ana.lopez,2024-06-26 18:00:00,2024-06-26 18:31:00,TIMEOUT,31,abc001974,develop,96,99,49.78469826396324,13
2119,phoenix-customer-platform-ci,james.taylor,2024-06-26 13:37:00,2024-06-26 14:03:00,TIMEOUT,26,abc001785,main,118,29,62.98425350831131,13
2120,phoenix-web-frontend-ci,tom.garcia,2024-06-27 20:41:00,2024-06-27 21:00:00,SUCCESS,19,abc001034,main,145,93,64.30886642306277,13
2121,phoenix-auth-service-ci,david.kumar,2024-06-27 16:46:00,2024-06-27 17:04:00,SUCCESS,18,abc000283,main,118,80,80.70198978183903,13
2122,phoenix-customer-platform-ci,james.taylor,2024-06-27 09:41:00,2024-06-27 10:04:00,SUCCESS,23,abc000458,develop,64,63,67.77407039113714,13
2123,phoenix-mobile-api-ci,james.taylor,2024-06-27 18:59:00,2024-06-27 19:21:00,SUCCESS,22,abc001627,feature/billing,148,137,67.5833605367507,13
2124,phoenix-auth-service-ci,ana.lopez,2024-06-27 19:53:00,2024-06-27 20:08:00,SUCCESS,15,abc001303,feature/billing,50,104,63.39621495767093,13
2125,phoenix-auth-service-ci,ana.lopez,2024-06-27 11:58:00,2024-06-27 12:21:00,TIMEOUT,23,abc001194,develop,62,44,47.21051867925431,13
2126,phoenix-web-frontend-ci,david.kumar,2024-06-27 18:34:00,2024-06-27 18:47:00,SUCCESS,13,abc001351,main,69,50,72.94699477790003,13
2127,phoenix-billing-service-ci,james.taylor,2024-06-27 14:34:00,2024-06-27 15:02:00,TIMEOUT,28,abc001923,feature/billing,126,64,74.72926801548849,13
2128,phoenix-customer-platform-ci,tom.garcia,2024-06-27 08:29:00,2024-06-27 08:53:00,TIMEOUT,24,abc001974,feature/auth,120,120,62.36942579603347,13
2129,phoenix-auth-service-ci,ana.lopez,2024-06-27 15:34:00,2024-06-27 15:50:00,SUCCESS,16,abc000074,feature/billing,121,91,66.30149544217943,13
2130,phoenix-mobile-api-ci,james.taylor,2024-06-27 20:24:00,2024-06-27 20:46:00,SUCCESS,22,abc000196,feature/billing,49,39,73.29836066985152,13
2131,phoenix-web-frontend-ci,ana.lopez,2024-06-27 13:56:00,2024-06-27 14:09:00,FAILURE,13,abc000238,feature/billing,68,121,53.03041152609302,13
2132,phoenix-auth-service-ci,tom.garcia,2024-06-27 12:45:00,2024-06-27 12:58:00,SUCCESS,13,abc000271,main,150,79,66.10876257176722,13
2133,phoenix-mobile-api-ci,james.taylor,2024-06-27 17:22:00,2024-06-27 17:35:00,SUCCESS,13,abc001045,develop,142,113,77.44428105640698,13
2134,phoenix-web-frontend-ci,james.taylor,2024-06-27 16:21:00,2024-06-27 16:34:00,SUCCESS,13,abc001742,feature/auth,46,136,74.45798225262226,13
2135,phoenix-web-frontend-ci,david.kumar,2024-06-27 19:25:00,2024-06-27 19:52:00,TIMEOUT,27,abc001129,feature/auth,113,110,64.63029444111437,13
2136,phoenix-billing-service-ci,tom.garcia,2024-06-27 19:18:00,2024-06-27 19:35:00,SUCCESS,17,abc000955,develop,67,134,83.3784169200505,13
2137,phoenix-mobile-api-ci,david.kumar,2024-06-27 19:55:00,2024-06-27 20:08:00,SUCCESS,13,abc001832,main,106,146,67.50821921000252,13
2138,phoenix-mobile-api-ci,tom.garcia,2024-06-27 12:12:00,2024-06-27 12:37:00,TIMEOUT,25,abc001642,develop,101,116,52.08166395685072,13
2139,phoenix-auth-service-ci,james.taylor,2024-06-28 19:41:00,2024-06-28 20:08:00,TIMEOUT,27,abc001029,feature/auth,49,101,56.28052024206021,13
2140,phoenix-customer-platform-ci,tom.garcia,2024-06-28 09:06:00,2024-06-28 09:24:00,SUCCESS,18,abc000441,feature/billing,99,47,65.54086632026053,13
2141,phoenix-customer-platform-ci,james.taylor,2024-06-28 13:01:00,2024-06-28 13:15:00,SUCCESS,14,abc001674,feature/auth,71,112,73.16337564235369,13
2142,phoenix-web-frontend-ci,ana.lopez,2024-06-28 13:26:00,2024-06-28 13:32:00,FAILURE,6,abc000581,main,94,51,56.03807385805476,13
2143,phoenix-auth-service-ci,ana.lopez,2024-06-28 20:15:00,2024-06-28 20:24:00,FAILURE,9,abc000632,feature/billing,101,52,69.98612701715274,13
2144,phoenix-billing-service-ci,james.taylor,2024-06-28 16:10:00,2024-06-28 16:23:00,SUCCESS,13,abc001798,develop,80,55,82.94092967060634,13
2145,phoenix-mobile-api-ci,ana.lopez,2024-06-28 11:38:00,2024-06-28 11:53:00,SUCCESS,15,abc001211,feature/billing,140,42,75.35362361362968,13
2146,phoenix-customer-platform-ci,tom.garcia,2024-06-28 20:47:00,2024-06-28 20:53:00,FAILURE,6,abc000465,feature/billing,142,108,73.68760433148358,13
2147,phoenix-mobile-api-ci,david.kumar,2024-06-28 09:22:00,2024-06-28 09:43:00,SUCCESS,21,abc000859,develop,128,36,81.3379535508015,13
2148,phoenix-auth-service-ci,david.kumar,2024-06-28 16:59:00,2024-06-28 17:28:00,TIMEOUT,29,abc000245,main,68,87,45.776349008808076,13
2149,phoenix-billing-service-ci,james.taylor,2024-06-28 09:08:00,2024-06-28 09:21:00,SUCCESS,13,abc001439,feature/billing,97,55,80.15057378235943,13
2150,phoenix-auth-service-ci,tom.garcia,2024-06-28 20:05:00,2024-06-28 20:22:00,SUCCESS,17,abc000560,develop,63,76,75.71647463402117,13
2151,phoenix-billing-service-ci,david.kumar,2024-06-28 08:45:00,2024-06-28 09:04:00,SUCCESS,19,abc001967,develop,118,80,70.86452789991756,13
2152,phoenix-web-frontend-ci,david.kumar,2024-06-28 18:40:00,2024-06-28 19:05:00,TIMEOUT,25,abc000481,feature/auth,45,121,61.32141433629537,13
