message_id,channel,channel_type,author,timestamp,message_type,content_length,mentions_count,responses_count,reactions_count,is_after_hours,is_weekend,sprint_number,contains_blocked_keyword,contains_urgent_keyword
13287,production-alerts,alerts,sarah.johnson,2024-06-24 22:28:00,urgent,45,4,0,2,True,False,13,False,True
13288,general-dev,general,sam.miller,2024-06-24 08:32:00,urgent,45,3,2,1,False,False,13,False,True
13289,phoenix-daily,standup,sarah.johnson,2024-06-24 04:09:00,urgent,36,2,2,4,True,False,13,False,True
13290,production-alerts,alerts,jordan.davis,2024-06-24 14:19:00,general,28,0,1,4,False,False,13,False,False
13291,production-alerts,alerts,sam.miller,2024-06-24 14:13:00,general,28,0,2,3,False,False,13,False,False
13292,architecture-discussion,technical,sarah.johnson,2024-06-24 10:22:00,urgent,36,2,4,2,False,False,13,False,True
13293,phoenix-daily,standup,sam.miller,2024-06-24 12:29:00,urgent,36,5,2,1,False,False,13,False,True
13294,production-alerts,alerts,jordan.davis,2024-06-24 16:32:00,urgent,39,5,4,1,False,False,13,False,True
13295,architecture-discussion,technical,david.kumar,2024-06-24 06:25:00,general,17,0,2,3,True,False,13,False,False
13296,phoenix-team,team,rachel.wilson,2024-06-24 07:48:00,general,17,1,1,1,True,False,13,False,False
13297,phoenix-team,team,sarah.johnson,2024-06-24 16:31:00,general,28,1,2,3,False,False,13,False,False
13298,architecture-discussion,technical,sam.miller,2024-06-24 20:48:00,blocked,26,1,1,1,True,False,13,True,False
13299,phoenix-team,team,ana.lopez,2024-06-24 22:57:00,urgent,39,5,6,4,True,False,13,False,True
13300,phoenix-team,team,alex.brown,2024-06-24 21:00:00,urgent,34,5,2,4,True,False,13,False,True
13301,phoenix-team,team,tom.garcia,2024-06-24 10:56:00,urgent,36,3,0,2,False,False,13,False,True
13302,production-alerts,alerts,mark.smith,2024-06-24 16:46:00,general,21,1,1,4,False,False,13,False,False
13303,general-dev,general,alex.brown,2024-06-24 18:34:00,urgent,38,5,0,2,False,False,13,False,True
13304,architecture-discussion,technical,ana.lopez,2024-06-24 22:12:00,general,33,1,2,2,True,False,13,False,False
13305,production-alerts,alerts,lisa.chen,2024-06-24 08:31:00,general,33,0,2,2,False,False,13,False,False
13306,architecture-discussion,technical,sarah.johnson,2024-06-24 16:17:00,general,33,0,2,3,False,False,13,False,False
13307,phoenix-team,team,rachel.wilson,2024-06-24 12:07:00,blocked,24,3,5,1,False,False,13,True,False
13308,modernization-effort,project,mark.smith,2024-06-24 22:23:00,blocked,24,1,4,2,True,False,13,True,False
13309,general-dev,general,rachel.wilson,2024-06-24 17:59:00,general,17,0,0,3,False,False,13,False,False
13310,general-dev,general,rachel.wilson,2024-06-24 16:32:00,general,33,0,1,4,False,False,13,False,False
13311,modernization-effort,project,sarah.johnson,2024-06-24 17:52:00,urgent,36,4,4,4,False,False,13,False,True
13312,phoenix-daily,standup,tom.garcia,2024-06-24 09:57:00,urgent,36,4,6,4,False,False,13,False,True
13313,production-alerts,alerts,alex.brown,2024-06-24 10:25:00,urgent,38,2,4,3,False,False,13,False,True
13314,phoenix-team,team,ana.lopez,2024-06-24 12:08:00,blocked,26,2,6,3,False,False,13,True,False
13315,modernization-effort,project,david.kumar,2024-06-24 10:31:00,blocked,26,2,2,2,False,False,13,True,False
13316,phoenix-team,team,sarah.johnson,2024-06-24 05:15:00,general,33,0,1,2,True,False,13,False,False
13317,production-alerts,alerts,sarah.johnson,2024-06-24 11:45:00,general,33,1,2,0,False,False,13,False,False
13318,phoenix-daily,standup,jordan.davis,2024-06-24 01:59:00,urgent,45,2,6,1,True,False,13,False,True
13319,general-dev,general,mark.smith,2024-06-24 02:08:00,general,21,0,1,1,True,False,13,False,False
13320,modernization-effort,project,james.taylor,2024-06-24 17:27:00,general,28,0,2,1,False,False,13,False,False
13321,phoenix-daily,standup,tom.garcia,2024-06-24 05:59:00,general,28,0,2,3,True,False,13,False,False
13322,production-alerts,alerts,ana.lopez,2024-06-24 16:52:00,general,28,1,2,1,False,False,13,False,False
13323,general-dev,general,mark.smith,2024-06-24 22:18:00,blocked,22,1,1,0,True,False,13,True,False
13324,phoenix-team,team,jordan.davis,2024-06-24 05:42:00,general,28,0,2,0,True,False,13,False,False
13325,phoenix-team,team,jordan.davis,2024-06-24 09:50:00,general,21,1,1,2,False,False,13,False,False
13326,production-alerts,alerts,alex.brown,2024-06-24 18:55:00,general,21,0,1,3,False,False,13,False,False
13327,phoenix-team,team,lisa.chen,2024-06-24 17:04:00,general,28,0,1,1,False,False,13,False,False
13328,modernization-effort,project,sarah.johnson,2024-06-24 16:17:00,blocked,24,1,5,3,False,False,13,True,False
13329,production-alerts,alerts,mark.smith,2024-06-24 11:20:00,urgent,45,5,0,2,False,False,13,False,True
13330,general-dev,general,lisa.chen,2024-06-24 23:27:00,blocked,24,1,6,3,True,False,13,True,False
13331,architecture-discussion,technical,ana.lopez,2024-06-24 13:00:00,general,21,1,2,4,False,False,13,False,False
13332,architecture-discussion,technical,jordan.davis,2024-06-24 03:35:00,urgent,39,5,4,2,True,False,13,False,True
13333,general-dev,general,alex.brown,2024-06-24 08:31:00,blocked,22,1,2,0,False,False,13,True,False
13334,modernization-effort,project,lisa.chen,2024-06-24 13:59:00,blocked,26,2,0,2,False,False,13,True,False
13335,architecture-discussion,technical,jordan.davis,2024-06-24 12:36:00,blocked,26,2,0,0,False,False,13,True,False
13336,phoenix-daily,standup,jordan.davis,2024-06-24 03:46:00,blocked,24,3,1,2,True,False,13,True,False
13337,phoenix-daily,standup,mark.smith,2024-06-24 16:06:00,urgent,34,2,0,3,False,False,13,False,True
13338,production-alerts,alerts,alex.brown,2024-06-24 16:32:00,general,28,1,0,0,False,False,13,False,False
13339,phoenix-team,team,lisa.chen,2024-06-24 08:48:00,general,28,0,0,2,False,False,13,False,False
13340,production-alerts,alerts,emma.jones,2024-06-24 16:18:00,general,21,1,1,2,False,False,13,False,False
13341,production-alerts,alerts,sam.miller,2024-06-24 14:45:00,blocked,26,2,2,0,False,False,13,True,False
13342,general-dev,general,jordan.davis,2024-06-24 09:34:00,general,21,0,0,4,False,False,13,False,False
13343,architecture-discussion,technical,emma.jones,2024-06-24 15:26:00,general,21,1,2,3,False,False,13,False,False
13344,modernization-effort,project,sam.miller,2024-06-24 00:46:00,urgent,45,2,3,3,True,False,13,False,True
13345,phoenix-team,team,lisa.chen,2024-06-24 08:51:00,blocked,24,1,6,0,False,False,13,True,False
13346,architecture-discussion,technical,sam.miller,2024-06-24 12:45:00,general,21,0,2,4,False,False,13,False,False
13347,modernization-effort,project,sarah.johnson,2024-06-24 08:27:00,blocked,27,2,1,2,False,False,13,True,False
13348,phoenix-daily,standup,emma.jones,2024-06-24 11:09:00,general,17,0,0,4,False,False,13,False,False
13349,production-alerts,alerts,sam.miller,2024-06-24 14:48:00,general,17,1,2,3,False,False,13,False,False
13350,general-dev,general,tom.garcia,2024-06-24 17:55:00,general,21,0,0,4,False,False,13,False,False
13351,general-dev,general,tom.garcia,2024-06-24 07:40:00,general,21,1,0,3,True,False,13,False,False
13352,architecture-discussion,technical,rachel.wilson,2024-06-24 09:29:00,urgent,34,2,3,3,False,False,13,False,True
13353,phoenix-team,team,jordan.davis,2024-06-24 02:31:00,blocked,22,3,1,0,True,False,13,True,False
13354,phoenix-daily,standup,lisa.chen,2024-06-24 15:14:00,general,17,1,0,3,False,False,13,False,False
13355,general-dev,general,james.taylor,2024-06-24 13:19:00,blocked,22,3,5,4,False,False,13,True,False
13356,phoenix-team,team,ana.lopez,2024-06-24 22:45:00,blocked,24,3,5,3,True,False,13,True,False
13357,architecture-discussion,technical,jordan.davis,2024-06-24 21:53:00,blocked,22,3,5,3,True,False,13,True,False
13358,general-dev,general,james.taylor,2024-06-24 10:16:00,blocked,27,3,4,3,False,False,13,True,False
13359,production-alerts,alerts,lisa.chen,2024-06-24 05:06:00,blocked,24,3,2,2,True,False,13,True,False
13360,production-alerts,alerts,emma.jones,2024-06-24 06:19:00,urgent,34,2,2,3,True,False,13,False,True
13361,phoenix-daily,standup,rachel.wilson,2024-06-24 16:42:00,blocked,24,1,5,4,False,False,13,True,False
13362,general-dev,general,rachel.wilson,2024-06-24 10:27:00,urgent,45,4,3,3,False,False,13,False,True
13363,architecture-discussion,technical,mark.smith,2024-06-25 07:19:00,general,21,1,0,0,True,False,13,False,False
13364,architecture-discussion,technical,sarah.johnson,2024-06-25 12:49:00,blocked,24,1,6,2,False,False,13,True,False
13365,phoenix-team,team,tom.garcia,2024-06-25 09:28:00,blocked,24,1,2,1,False,False,13,True,False
13366,general-dev,general,alex.brown,2024-06-25 21:45:00,blocked,24,2,2,2,True,False,13,True,False
13367,modernization-effort,project,tom.garcia,2024-06-25 19:37:00,general,33,1,0,4,True,False,13,False,False
13368,modernization-effort,project,lisa.chen,2024-06-25 04:32:00,urgent,38,3,4,3,True,False,13,False,True
13369,general-dev,general,rachel.wilson,2024-06-25 13:02:00,general,33,1,2,1,False,False,13,False,False
13370,general-dev,general,sam.miller,2024-06-25 03:40:00,general,21,1,1,2,True,False,13,False,False
13371,modernization-effort,project,tom.garcia,2024-06-25 03:09:00,general,17,0,0,0,True,False,13,False,False
13372,modernization-effort,project,james.taylor,2024-06-25 20:38:00,urgent,38,2,2,1,True,False,13,False,True
13373,production-alerts,alerts,jordan.davis,2024-06-25 08:37:00,blocked,26,3,6,2,False,False,13,True,False
13374,modernization-effort,project,tom.garcia,2024-06-25 01:17:00,general,21,0,2,1,True,False,13,False,False
13375,modernization-effort,project,alex.brown,2024-06-25 13:31:00,blocked,26,3,5,2,False,False,13,True,False
13376,phoenix-team,team,emma.jones,2024-06-25 16:00:00,general,17,1,0,4,False,False,13,False,False
13377,phoenix-daily,standup,sam.miller,2024-06-25 16:17:00,blocked,26,1,4,2,False,False,13,True,False
13378,production-alerts,alerts,tom.garcia,2024-06-25 23:46:00,general,17,0,1,2,True,False,13,False,False
13379,phoenix-team,team,alex.brown,2024-06-25 01:22:00,blocked,26,3,5,4,True,False,13,True,False
13380,modernization-effort,project,james.taylor,2024-06-25 20:49:00,urgent,39,3,2,0,True,False,13,False,True
13381,modernization-effort,project,emma.jones,2024-06-25 11:04:00,blocked,24,1,2,4,False,False,13,True,False
13382,architecture-discussion,technical,alex.brown,2024-06-25 10:50:00,general,28,1,1,4,False,False,13,False,False
13383,general-dev,general,sarah.johnson,2024-06-25 06:52:00,general,17,0,2,2,True,False,13,False,False
13384,modernization-effort,project,lisa.chen,2024-06-25 16:08:00,general,28,0,1,0,False,False,13,False,False
13385,architecture-discussion,technical,alex.brown,2024-06-25 16:39:00,general,28,0,0,2,False,False,13,False,False
13386,production-alerts,alerts,david.kumar,2024-06-25 08:39:00,general,17,1,1,1,False,False,13,False,False
13387,modernization-effort,project,jordan.davis,2024-06-25 10:43:00,blocked,22,2,6,1,False,False,13,True,False
13388,phoenix-team,team,tom.garcia,2024-06-25 21:14:00,general,28,0,0,3,True,False,13,False,False
13389,general-dev,general,lisa.chen,2024-06-25 15:08:00,urgent,36,5,4,1,False,False,13,False,True
13390,architecture-discussion,technical,james.taylor,2024-06-25 23:26:00,general,28,0,2,3,True,False,13,False,False
13391,architecture-discussion,technical,jordan.davis,2024-06-25 15:21:00,blocked,22,3,4,2,False,False,13,True,False
13392,phoenix-daily,standup,jordan.davis,2024-06-25 14:25:00,urgent,34,2,3,2,False,False,13,False,True
13393,modernization-effort,project,lisa.chen,2024-06-25 12:52:00,general,21,0,0,3,False,False,13,False,False
13394,production-alerts,alerts,mark.smith,2024-06-25 16:45:00,blocked,26,1,2,2,False,False,13,True,False
13395,production-alerts,alerts,sarah.johnson,2024-06-25 16:43:00,blocked,24,2,2,0,False,False,13,True,False
13396,production-alerts,alerts,sam.miller,2024-06-25 20:22:00,urgent,36,3,2,2,True,False,13,False,True
13397,general-dev,general,mark.smith,2024-06-25 20:30:00,blocked,24,2,3,2,True,False,13,True,False
13398,phoenix-daily,standup,rachel.wilson,2024-06-25 16:34:00,urgent,39,3,6,2,False,False,13,False,True
13399,modernization-effort,project,ana.lopez,2024-06-25 03:38:00,general,33,0,1,2,True,False,13,False,False
13400,production-alerts,alerts,ana.lopez,2024-06-25 03:36:00,urgent,39,5,6,3,True,False,13,False,True
13401,architecture-discussion,technical,james.taylor,2024-06-25 18:29:00,urgent,45,2,6,1,False,False,13,False,True
13402,general-dev,general,ana.lopez,2024-06-25 14:47:00,general,17,0,0,1,False,False,13,False,False
13403,phoenix-daily,standup,rachel.wilson,2024-06-25 07:20:00,general,28,0,0,3,True,False,13,False,False
13404,general-dev,general,david.kumar,2024-06-25 10:30:00,general,21,0,0,3,False,False,13,False,False
13405,modernization-effort,project,james.taylor,2024-06-25 12:09:00,general,21,1,0,0,False,False,13,False,False
13406,phoenix-team,team,alex.brown,2024-06-25 16:58:00,urgent,38,4,4,4,False,False,13,False,True
13407,modernization-effort,project,rachel.wilson,2024-06-25 11:31:00,general,33,0,2,1,False,False,13,False,False
13408,production-alerts,alerts,alex.brown,2024-06-25 10:16:00,blocked,24,3,0,0,False,False,13,True,False
13409,production-alerts,alerts,james.taylor,2024-06-25 08:09:00,urgent,34,4,4,4,False,False,13,False,True
13410,modernization-effort,project,sam.miller,2024-06-25 20:07:00,blocked,22,2,0,0,True,False,13,True,False
13411,production-alerts,alerts,rachel.wilson,2024-06-25 23:15:00,blocked,27,1,3,0,True,False,13,True,False
13412,phoenix-team,team,lisa.chen,2024-06-25 12:40:00,blocked,24,3,6,0,False,False,13,True,False
13413,modernization-effort,project,james.taylor,2024-06-25 12:25:00,urgent,45,2,4,2,False,False,13,False,True
13414,architecture-discussion,technical,jordan.davis,2024-06-25 08:13:00,general,21,1,2,1,False,False,13,False,False
13415,phoenix-team,team,emma.jones,2024-06-25 01:55:00,blocked,24,2,0,0,True,False,13,True,False
13416,architecture-discussion,technical,sam.miller,2024-06-25 08:11:00,general,33,1,0,1,False,False,13,False,False
13417,phoenix-team,team,james.taylor,2024-06-25 02:09:00,general,33,1,1,0,True,False,13,False,False
13418,phoenix-daily,standup,david.kumar,2024-06-25 11:39:00,general,17,1,1,3,False,False,13,False,False
13419,general-dev,general,tom.garcia,2024-06-25 04:56:00,urgent,36,3,3,3,True,False,13,False,True
13420,production-alerts,alerts,sarah.johnson,2024-06-25 12:57:00,blocked,24,3,3,2,False,False,13,True,False
13421,phoenix-team,team,sarah.johnson,2024-06-25 03:06:00,general,21,1,0,1,True,False,13,False,False
13422,phoenix-team,team,mark.smith,2024-06-25 06:19:00,general,21,1,1,2,True,False,13,False,False
13423,general-dev,general,lisa.chen,2024-06-25 19:54:00,general,17,1,2,4,True,False,13,False,False
13424,architecture-discussion,technical,jordan.davis,2024-06-25 14:30:00,general,33,1,2,3,False,False,13,False,False
13425,architecture-discussion,technical,lisa.chen,2024-06-25 14:04:00,general,28,1,2,2,False,False,13,False,False
13426,modernization-effort,project,rachel.wilson,2024-06-25 17:55:00,general,28,1,0,1,False,False,13,False,False
13427,production-alerts,alerts,sam.miller,2024-06-25 11:15:00,general,17,0,2,2,False,False,13,False,False
13428,modernization-effort,project,sarah.johnson,2024-06-25 06:23:00,general,17,1,1,4,True,False,13,False,False
13429,general-dev,general,ana.lopez,2024-06-25 12:00:00,general,21,0,1,4,False,False,13,False,False
13430,general-dev,general,sarah.johnson,2024-06-25 09:04:00,urgent,34,2,1,4,False,False,13,False,True
13431,production-alerts,alerts,sam.miller,2024-06-25 09:36:00,general,33,0,2,0,False,False,13,False,False
13432,modernization-effort,project,lisa.chen,2024-06-25 12:32:00,blocked,22,1,4,3,False,False,13,True,False
13433,architecture-discussion,technical,ana.lopez,2024-06-25 15:20:00,general,28,1,0,4,False,False,13,False,False
13434,production-alerts,alerts,rachel.wilson,2024-06-25 09:51:00,urgent,36,3,6,3,False,False,13,False,True
13435,phoenix-daily,standup,jordan.davis,2024-06-25 04:37:00,urgent,45,4,5,3,True,False,13,False,True
13436,phoenix-daily,standup,james.taylor,2024-06-25 20:13:00,urgent,38,4,1,2,True,False,13,False,True
13437,architecture-discussion,technical,sarah.johnson,2024-06-25 14:41:00,general,33,1,2,3,False,False,13,False,False
13438,phoenix-daily,standup,david.kumar,2024-06-25 20:22:00,urgent,36,5,5,0,True,False,13,False,True
13439,phoenix-daily,standup,james.taylor,2024-06-25 02:01:00,blocked,24,1,1,2,True,False,13,True,False
13440,architecture-discussion,technical,ana.lopez,2024-06-25 10:20:00,blocked,22,3,3,3,False,False,13,True,False
13441,architecture-discussion,technical,sam.miller,2024-06-25 10:26:00,general,33,1,2,4,False,False,13,False,False
13442,modernization-effort,project,tom.garcia,2024-06-25 11:44:00,general,28,1,2,1,False,False,13,False,False
13443,phoenix-team,team,ana.lopez,2024-06-25 10:51:00,blocked,24,3,5,2,False,False,13,True,False
13444,modernization-effort,project,lisa.chen,2024-06-25 09:22:00,general,21,1,1,2,False,False,13,False,False
13445,general-dev,general,emma.jones,2024-06-25 15:56:00,general,17,0,1,2,False,False,13,False,False
13446,architecture-discussion,technical,ana.lopez,2024-06-25 01:01:00,general,28,1,2,1,True,False,13,False,False
13447,phoenix-team,team,sam.miller,2024-06-25 02:00:00,general,33,1,1,0,True,False,13,False,False
13448,modernization-effort,project,emma.jones,2024-06-25 06:27:00,blocked,24,3,6,2,True,False,13,True,False
13449,phoenix-team,team,mark.smith,2024-06-25 14:32:00,general,17,1,2,4,False,False,13,False,False
13450,phoenix-team,team,sam.miller,2024-06-25 10:50:00,general,28,0,2,3,False,False,13,False,False
13451,general-dev,general,alex.brown,2024-06-25 09:06:00,general,17,0,1,3,False,False,13,False,False
13452,phoenix-team,team,sarah.johnson,2024-06-25 01:45:00,urgent,39,2,4,1,True,False,13,False,True
