issue_key,issue_type,summary,epic_key,feature_key,sprint_number,created_date,updated_date,resolution_date,status,resolution,priority,original_estimate_points,final_estimate_points,time_spent_hours,assignee,reporter,has_acceptance_criteria,acceptance_criteria_added_after_start,requirements_changed_after_start,is_interrupt,has_external_dependency,days_blocked,number_of_reopens,labels,severity
PHOE-11554,Bug,Production Issue: Payment processing error,MOD-102,,12,2024-06-14 00:00:00,2024-06-14 00:00:00,2024-06-19 00:00:00,Done,Fixed,High,,,9,ana.lopez,sarah.johnson,False,False,False,True,True,0,0,"['production', 'urgent']",Medium
PHOE-11555,Bug,Production Issue: Payment processing error,MOD-106,,12,2024-06-09 00:00:00,2024-06-12 00:00:00,2024-06-16 00:00:00,Done,Fixed,Highest,,,10,david.kumar,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-11556,Bug,Production Issue: Data sync issue,,,12,2024-06-13 00:00:00,2024-06-15 00:00:00,2024-06-29 00:00:00,Done,Fixed,High,,,5,ana.lopez,sarah.johnson,False,False,False,True,True,0,0,"['production', 'urgent']",Medium
PHOE-11557,Bug,Production Issue: Authentication failure,MOD-107,,12,2024-06-07 00:00:00,2024-06-10 00:00:00,2024-06-09 00:00:00,Done,Fixed,High,,,14,emma.jones,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-11558,Bug,Production Issue: Authentication failure,BIZ-200,,12,2024-06-05 00:00:00,2024-06-08 00:00:00,2024-06-21 00:00:00,Done,Fixed,High,,,11,ana.lopez,alex.brown,False,False,False,False,False,0,1,"['qa-found', 'internal']",High
PHOE-11559,Bug,Production Issue: Authentication failure,TECH-303,,12,2024-06-11 00:00:00,2024-06-12 00:00:00,2024-06-20 00:00:00,Done,Fixed,Medium,,,9,ana.lopez,sarah.johnson,False,False,False,True,False,0,1,"['production', 'urgent']",Medium
PHOE-11560,Bug,Production Issue: Authentication failure,BIZ-200,,12,2024-06-11 00:00:00,2024-06-11 00:00:00,2024-06-13 00:00:00,Done,Fixed,High,,,14,david.kumar,sarah.johnson,False,False,False,True,True,0,0,"['production', 'urgent']",Critical
PHOE-11561,Bug,Production Issue: Payment processing error,,,12,2024-06-09 00:00:00,2024-06-11 00:00:00,2024-06-26 00:00:00,Done,Fixed,Highest,,,14,emma.jones,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-11562,Bug,Production Issue: Payment processing error,BIZ-203,,12,2024-06-08 00:00:00,2024-06-11 00:00:00,2024-06-22 00:00:00,Done,Fixed,High,,,16,ana.lopez,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-11563,Task,Configuration: Research new framework,TECH-304,,12,2024-06-11 00:00:00,2024-06-12 00:00:00,2024-06-14 00:00:00,Done,Done,Low,,,5,sarah.johnson,mark.smith,False,False,False,False,True,0,0,"['configuration', 'technical']",
PHOE-11564,Task,Documentation: Update deployment pipeline,BIZ-205,,12,2024-06-13 00:00:00,2024-06-15 00:00:00,2024-06-16 00:00:00,In Progress,Done,Low,,,6,emma.jones,sarah.johnson,False,False,False,False,True,0,0,"['documentation', 'technical']",
PHOE-11565,Task,Documentation: Update deployment pipeline,,,12,2024-06-15 00:00:00,2024-06-16 00:00:00,2024-06-23 00:00:00,Done,Done,Medium,,,6,sarah.johnson,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11566,Task,Research: Configure monitoring,,,12,2024-06-07 00:00:00,2024-06-07 00:00:00,2024-06-09 00:00:00,Done,Done,Low,,,7,sam.miller,mark.smith,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11567,Task,Research: Research new framework,BAU-403,,12,2024-06-07 00:00:00,2024-06-09 00:00:00,2024-06-08 00:00:00,Done,,Low,,,8,lisa.chen,mark.smith,True,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11568,Task,DevOps: Update deployment pipeline,BAU-401,,12,2024-06-10 00:00:00,2024-06-12 00:00:00,2024-06-13 00:00:00,Done,Done,Low,,,3,david.kumar,sarah.johnson,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11569,Task,Research: Update deployment pipeline,,,12,2024-06-14 00:00:00,2024-06-16 00:00:00,2024-06-19 00:00:00,Done,Done,Low,,,8,ana.lopez,rachel.wilson,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11570,Task,Documentation: Update deployment pipeline,TECH-302,,12,2024-06-13 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,Done,Done,Medium,,,3,mark.smith,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11571,Task,Configuration: Research new framework,BIZ-200,,12,2024-06-11 00:00:00,2024-06-13 00:00:00,2024-06-15 00:00:00,Done,,Medium,,,7,james.taylor,rachel.wilson,False,False,False,False,True,0,0,"['configuration', 'technical']",
PHOE-11572,Task,Research: Configure monitoring,TECH-301,,12,2024-06-14 00:00:00,2024-06-16 00:00:00,2024-06-16 00:00:00,In Progress,Done,Medium,,,6,sam.miller,rachel.wilson,True,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11573,Task,Documentation: Update deployment pipeline,BIZ-203,,12,2024-06-12 00:00:00,2024-06-13 00:00:00,2024-06-17 00:00:00,In Progress,Done,Medium,,,2,david.kumar,sarah.johnson,True,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11574,Task,DevOps: Update deployment pipeline,BAU-401,,12,2024-06-12 00:00:00,2024-06-12 00:00:00,2024-06-14 00:00:00,Done,,Low,,,7,emma.jones,mark.smith,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11575,Task,DevOps: Update deployment pipeline,TECH-302,,12,2024-06-11 00:00:00,2024-06-13 00:00:00,2024-06-12 00:00:00,Done,Done,Medium,,,1,rachel.wilson,sarah.johnson,True,False,False,False,True,0,0,"['devops', 'technical']",
PHOE-11576,Task,Documentation: Configure monitoring,BAU-402,,12,2024-06-09 00:00:00,2024-06-09 00:00:00,2024-06-15 00:00:00,Done,Done,Low,,,2,rachel.wilson,rachel.wilson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11577,Task,Documentation: Research new framework,MOD-106,,12,2024-06-08 00:00:00,2024-06-08 00:00:00,2024-06-09 00:00:00,Done,,Low,,,6,ana.lopez,mark.smith,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11578,Task,Documentation: Research new framework,BAU-400,,12,2024-06-11 00:00:00,2024-06-11 00:00:00,2024-06-14 00:00:00,Done,Done,Low,,,2,ana.lopez,rachel.wilson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11579,Task,Research: Configure monitoring,MOD-102,,12,2024-06-10 00:00:00,2024-06-10 00:00:00,2024-06-16 00:00:00,In Progress,,Low,,,7,emma.jones,sarah.johnson,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11580,Task,Documentation: Research new framework,BAU-403,,12,2024-06-10 00:00:00,2024-06-12 00:00:00,2024-06-14 00:00:00,In Progress,Done,Low,,,2,james.taylor,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11581,Task,Configuration: Update deployment pipeline,BIZ-200,,12,2024-06-11 00:00:00,2024-06-12 00:00:00,2024-06-13 00:00:00,In Progress,Done,Low,,,8,sarah.johnson,sarah.johnson,False,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11582,Task,Research: Configure monitoring,TECH-302,,12,2024-06-06 00:00:00,2024-06-06 00:00:00,2024-06-11 00:00:00,Done,Done,Low,,,3,emma.jones,mark.smith,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11583,Task,Configuration: Update deployment pipeline,BIZ-202,,12,2024-06-11 00:00:00,2024-06-13 00:00:00,2024-06-16 00:00:00,Done,Done,Low,,,4,mark.smith,sarah.johnson,True,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11584,Task,Configuration: Update deployment pipeline,,,12,2024-06-06 00:00:00,2024-06-07 00:00:00,2024-06-09 00:00:00,Done,Done,Low,,,4,rachel.wilson,mark.smith,True,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11585,Task,DevOps: Research new framework,TECH-302,,12,2024-06-05 00:00:00,2024-06-06 00:00:00,2024-06-10 00:00:00,Done,Done,Medium,,,1,alex.brown,mark.smith,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11586,Task,DevOps: Configure monitoring,,,12,2024-06-11 00:00:00,2024-06-11 00:00:00,2024-06-12 00:00:00,In Progress,Done,Medium,,,3,james.taylor,mark.smith,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11587,Task,DevOps: Configure monitoring,BIZ-202,,12,2024-06-04 00:00:00,2024-06-04 00:00:00,2024-06-12 00:00:00,In Progress,Done,Low,,,4,mark.smith,rachel.wilson,True,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11588,Task,DevOps: Update deployment pipeline,MOD-104,,12,2024-06-05 00:00:00,2024-06-07 00:00:00,2024-06-10 00:00:00,Done,Done,Low,,,5,james.taylor,sarah.johnson,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11589,Task,Configuration: Configure monitoring,BAU-403,,12,2024-06-14 00:00:00,2024-06-16 00:00:00,2024-06-22 00:00:00,Done,Done,Low,,,7,emma.jones,rachel.wilson,False,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11590,Task,DevOps: Research new framework,,,12,2024-06-09 00:00:00,2024-06-10 00:00:00,2024-06-15 00:00:00,Done,Done,Low,,,7,rachel.wilson,sarah.johnson,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11591,Task,Documentation: Update deployment pipeline,BIZ-200,,12,2024-06-11 00:00:00,2024-06-11 00:00:00,2024-06-12 00:00:00,In Progress,Done,Medium,,,3,rachel.wilson,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11592,Task,Configuration: Research new framework,BAU-403,,12,2024-06-06 00:00:00,2024-06-06 00:00:00,2024-06-09 00:00:00,Done,Done,Low,,,4,jordan.davis,rachel.wilson,True,False,False,False,True,0,0,"['configuration', 'technical']",
PHOE-11593,Task,Configuration: Configure monitoring,MOD-101,,12,2024-06-10 00:00:00,2024-06-10 00:00:00,2024-06-16 00:00:00,Done,Done,Low,,,2,emma.jones,mark.smith,True,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11594,Task,DevOps: Research new framework,,,12,2024-06-04 00:00:00,2024-06-04 00:00:00,2024-06-11 00:00:00,Done,Done,Medium,,,3,ana.lopez,mark.smith,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11595,Story,Implement Security Compliance Updates - Feature 5 functionality,,,13,2024-06-26 00:00:00,2024-06-28 00:00:00,,Blocked,,Low,2.0,4.0,15,mark.smith,sarah.johnson,False,False,False,False,True,8,0,"['bau', 'maintenance']",
PHOE-11596,Story,Implement Database Optimization - Feature 2 functionality,,,13,2024-06-30 00:00:00,2024-07-05 00:00:00,,Blocked,,Low,1.0,2.0,13,mark.smith,sarah.johnson,False,True,False,False,True,6,0,"['bau', 'maintenance']",
PHOE-11597,Story,Implement Regional Localization - Feature 4 functionality,,,13,2024-06-30 00:00:00,2024-07-05 00:00:00,2024-07-01 00:00:00,Done,Fixed,High,5.0,8.0,5,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11598,Story,Implement Performance Monitoring - Feature 7 functionality,TECH-303,TECH-303-F07,13,2024-06-29 00:00:00,2024-07-04 00:00:00,,In Progress,,High,3.0,3.0,1,mark.smith,sarah.johnson,True,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11599,Story,Implement Legacy Platform Maintenance - Feature 6 functionality,BAU-400,BAU-400-F06,13,2024-06-30 00:00:00,2024-07-04 00:00:00,,In QA,,High,2.0,3.0,2,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11600,Story,Implement CI/CD Pipeline Optimization - Feature 3 functionality,,,13,2024-06-30 00:00:00,2024-07-04 00:00:00,2024-07-09 00:00:00,Done,Fixed,Highest,2.0,5.0,18,tom.garcia,sarah.johnson,False,True,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11601,Story,Implement Legacy Platform Maintenance - Feature 7 functionality,,,13,2024-06-18 00:00:00,2024-06-21 00:00:00,2024-06-21 00:00:00,Done,Fixed,Highest,1.0,2.0,26,mark.smith,sarah.johnson,False,False,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-11602,Story,Implement Regional Localization - Feature 2 functionality,BIZ-204,BIZ-204-F02,13,2024-06-29 00:00:00,2024-07-04 00:00:00,,In Progress,,High,2.0,2.0,0,tom.garcia,sarah.johnson,False,False,True,True,False,0,0,"['bau', 'maintenance']",
PHOE-11603,Story,Implement Customer Issue Resolutions - Feature 6 functionality,BAU-403,BAU-403-F06,13,2024-06-21 00:00:00,2024-06-26 00:00:00,,To Do,,Highest,1.0,3.0,3,ana.lopez,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11604,Story,Implement Customer Issue Resolutions - Feature 4 functionality,,,13,2024-06-24 00:00:00,2024-06-29 00:00:00,,Ready for QA,,Medium,8.0,10.0,0,mark.smith,sarah.johnson,False,True,True,False,False,0,0,"['bau', 'maintenance']",
PHOE-11605,Story,Implement Q2 Marketing Campaign Support - Feature 1 functionality,BIZ-200,BIZ-200-F01,13,2024-06-24 00:00:00,2024-06-29 00:00:00,,In Progress,,High,5.0,10.0,14,mark.smith,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11606,Story,Implement Q2 Marketing Campaign Support - Feature 3 functionality,,,13,2024-06-19 00:00:00,2024-06-20 00:00:00,,In Progress,,Medium,8.0,9.0,10,david.kumar,sarah.johnson,False,False,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11607,Story,Implement Customer Issue Resolutions - Feature 4 functionality,,,13,2024-06-23 00:00:00,2024-06-23 00:00:00,,Blocked,,Low,8.0,9.0,3,ana.lopez,sarah.johnson,False,False,False,True,True,8,0,"['bau', 'maintenance']",
PHOE-11608,Story,Implement Billing Service Microservice - Feature 4 functionality,,,13,2024-06-30 00:00:00,2024-07-02 00:00:00,,Blocked,,Low,5.0,6.0,1,mark.smith,sarah.johnson,True,True,True,False,False,0,0,['modernization'],
PHOE-11609,Story,Implement Mobile App Feature Parity - Feature 3 functionality,,,13,2024-06-21 00:00:00,2024-06-26 00:00:00,,In Progress,,Highest,5.0,10.0,4,mark.smith,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11610,Story,Implement Security Compliance Updates - Feature 6 functionality,,,13,2024-06-27 00:00:00,2024-07-01 00:00:00,,To Do,,Medium,1.0,3.0,4,mark.smith,sarah.johnson,True,False,True,True,False,0,0,"['bau', 'maintenance']",
PHOE-11611,Story,Implement Customer Dashboard v2 - Feature 1 functionality,,,13,2024-06-30 00:00:00,2024-07-01 00:00:00,,In Progress,,Low,1.0,1.0,20,ana.lopez,sarah.johnson,True,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11612,Story,Implement Performance Monitoring - Feature 4 functionality,,,13,2024-06-20 00:00:00,2024-06-22 00:00:00,,In Progress,,Low,1.0,4.0,19,ana.lopez,sarah.johnson,False,True,True,False,False,0,0,"['bau', 'maintenance']",
PHOE-11613,Story,Implement Single Sign-On Implementation - Feature 5 functionality,,,13,2024-06-28 00:00:00,2024-06-30 00:00:00,,Code Review,,Low,3.0,6.0,20,mark.smith,sarah.johnson,False,True,True,False,True,0,0,['modernization'],
PHOE-11614,Story,Implement Performance Monitoring - Feature 1 functionality,,,13,2024-06-30 00:00:00,2024-07-02 00:00:00,,In Progress,,Low,8.0,8.0,20,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11615,Story,Implement Database Optimization - Feature 3 functionality,,,13,2024-06-30 00:00:00,2024-07-01 00:00:00,2024-07-09 00:00:00,Done,Fixed,High,5.0,10.0,30,ana.lopez,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11616,Story,Implement Regional Localization - Feature 1 functionality,,,13,2024-06-21 00:00:00,2024-06-21 00:00:00,,To Do,,Medium,13.0,14.0,1,mark.smith,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11617,Story,Implement User Authentication Microservice - Feature 3 functionality,,,13,2024-06-17 00:00:00,2024-06-18 00:00:00,,Blocked,,Medium,13.0,14.0,8,mark.smith,sarah.johnson,False,False,False,False,True,0,0,['modernization'],
PHOE-11618,Story,Implement OAuth 2.0 Integration - Feature 4 functionality,,,13,2024-06-18 00:00:00,2024-06-23 00:00:00,,To Do,,High,1.0,3.0,17,david.kumar,sarah.johnson,False,True,True,False,True,0,3,['modernization'],
PHOE-11619,Story,Implement Regional Localization - Feature 4 functionality,,,13,2024-06-29 00:00:00,2024-06-30 00:00:00,,Blocked,,High,2.0,5.0,11,david.kumar,sarah.johnson,False,False,True,True,False,6,0,"['bau', 'maintenance']",
PHOE-11620,Story,Implement Security Patches & Updates - Feature 3 functionality,,,13,2024-06-30 00:00:00,2024-07-03 00:00:00,2024-07-01 00:00:00,Done,Fixed,High,5.0,8.0,37,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11621,Story,Implement Payment Gateway Integration - Feature 2 functionality,,,13,2024-06-21 00:00:00,2024-06-23 00:00:00,,In Progress,,Medium,13.0,14.0,11,mark.smith,sarah.johnson,False,True,True,True,True,0,0,['modernization'],
PHOE-11622,Story,Implement Legacy Platform Maintenance - Feature 5 functionality,,,13,2024-06-19 00:00:00,2024-06-22 00:00:00,,In Progress,,Medium,5.0,5.0,13,ana.lopez,sarah.johnson,False,False,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-11623,Story,Implement Regional Localization - Feature 2 functionality,,,13,2024-06-18 00:00:00,2024-06-22 00:00:00,,To Do,,Highest,8.0,8.0,13,mark.smith,sarah.johnson,True,False,True,True,False,0,0,"['bau', 'maintenance']",
PHOE-11624,Story,Implement Usage Analytics Enhancement - Feature 1 functionality,,,13,2024-06-26 00:00:00,2024-06-30 00:00:00,,Blocked,,High,5.0,8.0,4,mark.smith,sarah.johnson,False,False,True,True,True,3,0,"['bau', 'maintenance']",
PHOE-11625,Story,Implement Customer Data Platform - Feature 2 functionality,MOD-105,MOD-105-F02,13,2024-06-19 00:00:00,2024-06-24 00:00:00,,In Progress,,High,8.0,9.0,1,mark.smith,sarah.johnson,False,True,True,False,True,0,0,['modernization'],
PHOE-11626,Story,Implement Single Sign-On Implementation - Feature 4 functionality,,,13,2024-06-30 00:00:00,2024-07-03 00:00:00,,To Do,,High,2.0,2.0,19,mark.smith,sarah.johnson,False,False,True,False,True,0,0,['modernization'],
PHOE-11627,Story,Implement Kubernetes Migration - Feature 2 functionality,,,13,2024-06-27 00:00:00,2024-06-27 00:00:00,,In Progress,,High,2.0,4.0,18,david.kumar,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11628,Story,Implement Legacy Platform Maintenance - Feature 3 functionality,BAU-400,BAU-400-F03,13,2024-06-19 00:00:00,2024-06-20 00:00:00,,In Progress,,Highest,5.0,10.0,13,tom.garcia,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11629,Story,Implement Customer Issue Resolutions - Feature 3 functionality,BAU-403,BAU-403-F03,13,2024-06-20 00:00:00,2024-06-25 00:00:00,,Code Review,,Low,8.0,8.0,13,mark.smith,sarah.johnson,False,False,True,True,True,0,3,"['bau', 'maintenance']",
PHOE-11630,Story,Implement Customer Issue Resolutions - Feature 2 functionality,,,13,2024-06-17 00:00:00,2024-06-17 00:00:00,,Code Review,,Highest,13.0,14.0,5,mark.smith,sarah.johnson,False,True,False,False,True,0,0,"['bau', 'maintenance']",
PHOE-11631,Story,Implement Usage Analytics Enhancement - Feature 3 functionality,,,13,2024-06-25 00:00:00,2024-06-28 00:00:00,,To Do,,Highest,3.0,4.0,7,mark.smith,sarah.johnson,False,False,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11632,Story,Implement Mobile App Feature Parity - Feature 8 functionality,,,13,2024-06-21 00:00:00,2024-06-21 00:00:00,,Blocked,,High,3.0,5.0,17,mark.smith,sarah.johnson,False,False,True,False,True,5,1,"['bau', 'maintenance']",
PHOE-11633,Story,Implement Customer Support Portal - Feature 4 functionality,,,13,2024-06-23 00:00:00,2024-06-23 00:00:00,,To Do,,High,1.0,1.0,2,tom.garcia,sarah.johnson,True,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-11634,Story,Implement Legacy Platform Maintenance - Feature 4 functionality,BAU-400,BAU-400-F04,13,2024-06-20 00:00:00,2024-06-25 00:00:00,,Blocked,,Medium,1.0,6.0,20,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-11635,Story,Implement Payment Gateway Integration - Feature 2 functionality,MOD-104,MOD-104-F02,13,2024-06-21 00:00:00,2024-06-23 00:00:00,2024-06-25 00:00:00,Done,Fixed,Highest,5.0,10.0,38,mark.smith,sarah.johnson,False,False,True,True,True,0,0,['modernization'],
PHOE-11636,Story,Implement Performance Monitoring - Feature 6 functionality,,,13,2024-06-18 00:00:00,2024-06-19 00:00:00,,To Do,,Low,1.0,4.0,11,mark.smith,sarah.johnson,False,True,False,False,True,0,0,"['bau', 'maintenance']",
PHOE-11637,Story,Implement Customer Issue Resolutions - Feature 5 functionality,,,13,2024-06-18 00:00:00,2024-06-21 00:00:00,,In Progress,,Highest,1.0,6.0,4,mark.smith,sarah.johnson,False,False,False,False,True,0,0,"['bau', 'maintenance']",
